dataset,lmbda,cluster_option,L,convergence_iter,optimum,time,seed,energy_list_file
Adult,10,ncut,0.01,525,-8.57502509638815,18.36342670000002,8,Adult\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=10__seed=8.txt
Adult,10,ncut,0.01,500,-8.68158305839513,17.414232700000014,9,Adult\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=10__seed=9.txt
Adult,10,ncut,0.01,506,-8.610536188730695,17.54966620000002,10,Adult\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=10__seed=10.txt
Adult,10,kmedian,0.1,23,19349.60198737223,1.0843639999999937,1,Adult\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=10__seed=1.txt
Adult,10,kmedian,0.1,23,19575.619974933383,1.1520093999999972,2,Adult\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=10__seed=2.txt
Adult,10,kmedian,0.1,24,19702.731258164982,1.179142000000013,3,Adult\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=10__seed=3.txt
Adult,10,kmedian,0.1,23,19820.708819849,1.1337555000000066,4,Adult\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=10__seed=4.txt
Adult,10,kmedian,0.1,23,19169.392735999154,1.0860906999999997,5,Adult\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=10__seed=5.txt
Adult,10,kmedian,0.1,24,19238.56915087934,1.179069400000003,6,Adult\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=10__seed=6.txt
Adult,10,kmedian,0.1,23,19489.52463843113,1.122213199999976,7,Adult\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=10__seed=7.txt
Adult,10,kmedian,0.1,23,19920.549255763373,1.123984499999949,8,Adult\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=10__seed=8.txt
Adult,10,kmedian,0.1,23,19211.588213640705,1.1104017000000113,9,Adult\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=10__seed=9.txt
Adult,10,kmedian,0.1,24,18674.894390343172,1.2061912000000348,10,Adult\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=10__seed=10.txt
Adult,10,kmeans,0.1,23,12994.80390309038,1.1383289999999988,1,Adult\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=10__seed=1.txt
Adult,10,kmeans,0.1,22,13348.635345818506,1.0827152999999612,2,Adult\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=10__seed=2.txt
Adult,10,kmeans,0.1,23,13443.711093783208,1.124994299999969,3,Adult\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=10__seed=3.txt
Adult,10,kmeans,0.1,23,13441.951666295103,1.1184525000000463,4,Adult\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=10__seed=4.txt
Adult,10,kmeans,0.1,22,12814.660643438887,1.1561523999999963,5,Adult\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=10__seed=5.txt
Adult,10,kmeans,0.1,23,13047.242065737457,1.1304981000000112,6,Adult\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=10__seed=6.txt
Adult,10,kmeans,0.1,22,13252.285904754266,1.084844299999986,7,Adult\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=10__seed=7.txt
Adult,10,kmeans,0.1,23,13917.436021646552,1.1166744000000222,8,Adult\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=10__seed=8.txt
Adult,10,kmeans,0.1,23,12963.021843375494,1.129804399999955,9,Adult\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=10__seed=9.txt
Adult,10,kmeans,0.1,24,12391.249895109499,1.2000176999999894,10,Adult\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=10__seed=10.txt
Adult,10,ncut,0.1,2318,-8.7063236772966,79.25196460000001,1,Adult\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=10__seed=1.txt
Adult,10,ncut,0.1,2323,-8.663246897058027,79.41218729999997,2,Adult\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=10__seed=2.txt
Adult,10,ncut,0.1,2312,-8.672381591993092,78.91519200000005,3,Adult\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=10__seed=3.txt
Synthetic-unequal,1,kmedian,1e-05,4,0.0,0.05422259999977541,1,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=1.txt
Synthetic-unequal,1,kmedian,1e-05,3,263.777647640066,0.05621340000107011,2,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=2.txt
Synthetic-unequal,1,kmedian,1e-05,4,0.0,0.08762899999965157,3,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=3.txt
Synthetic-unequal,1,kmedian,1e-05,3,180.30203623376298,0.09000799999921583,4,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=4.txt
Synthetic-unequal,1,kmedian,1e-05,4,0.0,0.06653829999959271,5,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=5.txt
Synthetic-unequal,1,kmedian,1e-05,4,0.0,0.12252719999924011,6,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=6.txt
Synthetic-unequal,1,kmedian,1e-05,3,193.48407431587032,0.07079440000052273,7,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=7.txt
Synthetic-unequal,1,kmedian,1e-05,4,0.0,0.07496770000034303,8,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=8.txt
Synthetic-unequal,1,kmedian,1e-05,4,0.0,0.13900120000107563,9,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=9.txt
Synthetic-unequal,1,kmedian,1e-05,3,174.92564563362166,0.07925890000115032,10,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=10.txt
Synthetic-unequal,1,kmedian,0.0001,4,0.0,0.13790110000081768,1,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=1.txt
Synthetic-unequal,1,kmedian,0.0001,3,263.777647640066,0.12051929999870481,2,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=2.txt
Synthetic-unequal,1,kmedian,0.0001,4,0.0,0.08440299999892886,3,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=3.txt
Synthetic-unequal,1,kmedian,0.0001,3,180.30203623376298,0.17528459999994084,4,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=4.txt
Synthetic-unequal,1,kmedian,0.0001,4,0.0,0.08710269999937736,5,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=5.txt
Synthetic-unequal,1,kmedian,0.0001,4,0.0,0.08898899999985588,6,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=6.txt
Synthetic-unequal,1,kmedian,0.0001,3,193.48407431587032,0.1595629999992525,7,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=7.txt
Synthetic-unequal,1,kmedian,0.0001,4,0.0,0.0892584999983228,8,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=8.txt
Synthetic-unequal,1,kmedian,0.0001,4,279.91828705419636,0.1376163999993878,9,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=9.txt
Synthetic-unequal,1,kmedian,0.0001,3,174.92564563362166,0.1255628999988403,10,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=10.txt
Synthetic-unequal,1,kmedian,0.001,4,-1.1999999999998038e+16,0.09578729999884672,1,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=1.txt
Synthetic-unequal,1,kmedian,0.001,3,263.777647640066,0.1488759999992908,2,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=2.txt
Synthetic-unequal,1,kmedian,0.001,4,-1.1749999999998064e+16,0.09948369999983697,3,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=3.txt
Synthetic-unequal,1,kmedian,0.001,3,180.30203623376298,0.09798520000003919,4,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=4.txt
Synthetic-unequal,1,kmedian,0.001,4,-1.1999999999998042e+16,0.18663829999968584,5,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=5.txt
Synthetic-unequal,1,kmedian,0.001,4,-9749999999998348.0,0.10075970000070811,6,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=6.txt
Synthetic-unequal,1,kmedian,0.001,3,193.48407431587032,0.14133299999957671,7,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=7.txt
Synthetic-unequal,1,kmedian,0.001,6,286.70738952534424,0.14390370000000985,8,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=8.txt
Synthetic-unequal,1,kmedian,0.001,4,279.91828714260026,0.10477429999991728,9,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=9.txt
Synthetic-unequal,1,kmedian,0.001,3,174.92564563362166,0.1874342000010074,10,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=10.txt
Synthetic-unequal,1,kmedian,0.01,5,-220816558.91599077,0.11036659999990661,1,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=1.txt
Synthetic-unequal,1,kmedian,0.01,4,263.7776480794348,0.10737799999878916,2,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=2.txt
Synthetic-unequal,1,kmedian,0.01,5,-456259076.47672963,0.19554579999930866,3,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=3.txt
Synthetic-unequal,1,kmedian,0.01,3,180.30203623376298,0.1143367999993643,4,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=4.txt
Synthetic-unequal,1,kmedian,0.01,5,-21235720.459053308,0.16799639999953797,5,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=5.txt
Synthetic-unequal,1,kmedian,0.01,5,-147088442303880.3,0.1661043999993126,6,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=6.txt
Synthetic-unequal,1,kmedian,0.01,3,193.48407431587032,0.1153217000010045,7,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=7.txt
Synthetic-unequal,1,kmedian,0.01,13,286.6142151562998,0.23816599999918253,8,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=8.txt
Synthetic-unequal,1,kmedian,0.01,5,279.9164553543013,0.12174439999944298,9,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=9.txt
Synthetic-unequal,1,kmedian,0.01,3,174.92564563362166,0.13095999999859487,10,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=10.txt
Synthetic-unequal,1,kmedian,0.1,14,291.00622738217186,0.23731119999865768,1,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=1.txt
Synthetic-unequal,1,kmedian,0.1,9,263.7806919812644,0.1353135999997903,2,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=2.txt
Synthetic-unequal,1,kmedian,0.1,15,297.02681058807724,0.20585600000049453,3,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=3.txt
Synthetic-unequal,1,kmedian,0.1,5,180.30215033333954,0.202878400001282,4,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=4.txt
Synthetic-unequal,1,kmedian,0.1,13,283.951562710401,0.1419568999990588,5,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=5.txt
Synthetic-unequal,1,kmedian,0.1,21,297.1322163132078,0.2572027000005619,6,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=6.txt
Synthetic-unequal,1,kmedian,0.1,6,193.48437998919252,0.1422153999992588,7,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=7.txt
Synthetic-unequal,1,kmedian,0.1,11,286.615760983389,0.14491009999983362,8,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=8.txt
Synthetic-unequal,1,kmedian,0.1,11,279.9028660313479,0.26614949999930104,9,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=9.txt
Synthetic-unequal,1,kmedian,0.1,5,174.9256942220983,0.14221870000073977,10,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=10.txt
Synthetic-unequal,1,kmedian,1.0,47,291.045314232374,0.2466712000004918,1,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=1.txt
Synthetic-unequal,1,kmedian,1.0,35,263.80285372405154,0.2644752000014705,2,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=2.txt
Synthetic-unequal,1,kmedian,1.0,50,297.0775618021163,0.2088104000013118,3,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=3.txt
Synthetic-unequal,1,kmedian,1.0,22,180.30628455295903,0.304241899999397,4,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=4.txt
Synthetic-unequal,1,kmedian,1.0,49,283.9852930010337,0.21138579999933427,5,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=5.txt
Synthetic-unequal,1,kmedian,1.0,59,297.21008205195386,0.2217724999991333,6,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=6.txt
Synthetic-unequal,1,kmedian,1.0,27,193.49202429711391,0.30628580000120564,7,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=7.txt
Synthetic-unequal,1,kmedian,1.0,45,286.6290535301791,0.20882809999966412,8,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=8.txt
Synthetic-unequal,1,kmedian,1.0,44,279.9256928447356,0.2643774000007397,9,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=9.txt
Synthetic-unequal,1,kmedian,1.0,22,174.92957324636663,0.2317825999998604,10,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=10.txt
Synthetic-unequal,1,kmedian,2.0,76,291.0792769233735,0.25270389999968756,1,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=1.txt
Synthetic-unequal,1,kmedian,2.0,57,263.8234323947594,0.3305692000012641,2,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=2.txt
Synthetic-unequal,1,kmedian,2.0,79,297.11861125458023,0.2644819999986794,3,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=3.txt
Synthetic-unequal,1,kmedian,2.0,38,180.31122420885504,0.21202470000025642,4,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=4.txt
Synthetic-unequal,1,kmedian,2.0,78,284.0218730134912,0.3787577999992209,5,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=5.txt
Synthetic-unequal,1,kmedian,2.0,93,297.25998857966044,0.2803245000013703,6,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=6.txt
Synthetic-unequal,1,kmedian,2.0,47,193.49949851420678,0.27362279999942984,7,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=7.txt
Synthetic-unequal,1,kmedian,2.0,75,286.65640908393306,0.31067740000071353,8,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=8.txt
Synthetic-unequal,1,kmedian,2.0,72,279.9550673986738,0.25982610000028217,9,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=9.txt
Synthetic-unequal,1,kmedian,2.0,38,174.93497343893563,0.3309403999992355,10,Synthetic-unequal\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=10.txt
Synthetic-unequal,1,kmeans,1e-05,4,0.0,0.2048806999991939,1,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=1.txt
Synthetic-unequal,1,kmeans,1e-05,3,312.757845088802,0.17142910000075062,2,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=2.txt
Synthetic-unequal,1,kmeans,1e-05,4,0.0,0.2842235999996774,3,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=3.txt
Synthetic-unequal,1,kmeans,1e-05,3,191.85523627359197,0.17523629999959667,4,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=4.txt
Synthetic-unequal,1,kmeans,1e-05,4,0.0,0.23823769999944489,5,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=5.txt
Synthetic-unequal,1,kmeans,1e-05,4,0.0,0.24314439999943716,6,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=6.txt
Synthetic-unequal,1,kmeans,1e-05,3,216.48918565710184,0.18123750000086147,7,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=7.txt
Synthetic-unequal,1,kmeans,1e-05,3,362.82210708125353,0.29883130000052915,8,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=8.txt
Synthetic-unequal,1,kmeans,1e-05,4,0.0,0.18677000000025146,9,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=9.txt
Synthetic-unequal,1,kmeans,1e-05,3,202.2276447827477,0.1877797000015562,10,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=10.txt
Synthetic-unequal,1,kmeans,0.0001,4,0.0,0.2996376000010059,1,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=1.txt
Synthetic-unequal,1,kmeans,0.0001,3,312.757845088802,0.185135600000649,2,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=2.txt
Synthetic-unequal,1,kmeans,0.0001,4,0.0,0.2626301999989664,3,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=3.txt
Synthetic-unequal,1,kmeans,0.0001,3,191.85523627359197,0.2500299000002997,4,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=4.txt
Synthetic-unequal,1,kmeans,0.0001,4,0.0,0.19447389999913867,5,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=5.txt
Synthetic-unequal,1,kmeans,0.0001,4,0.0,0.30699319999985164,6,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=6.txt
Synthetic-unequal,1,kmeans,0.0001,3,216.48918565710184,0.199405300001672,7,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=7.txt
Synthetic-unequal,1,kmeans,0.0001,3,362.82210708125353,0.20188669999879494,8,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=8.txt
Synthetic-unequal,1,kmeans,0.0001,8,332.6644312653751,0.3173521000007895,9,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=9.txt
Synthetic-unequal,1,kmeans,0.0001,3,202.2276447827477,0.20608280000124068,10,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=10.txt
Synthetic-unequal,1,kmeans,0.001,4,-999999999999576.9,0.26165279999986524,1,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=1.txt
Synthetic-unequal,1,kmeans,0.001,3,312.757845088802,0.24594270000125107,2,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=2.txt
Synthetic-unequal,1,kmeans,0.001,4,-1249999999999472.2,0.2254966999989847,3,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=3.txt
Synthetic-unequal,1,kmeans,0.001,3,191.85523627359197,0.3052930000012566,4,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=4.txt
Synthetic-unequal,1,kmeans,0.001,4,-1499999999999480.5,0.2166166000006342,5,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=5.txt
Synthetic-unequal,1,kmeans,0.001,4,-249999999999638.97,0.21502119999968272,6,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=6.txt
Synthetic-unequal,1,kmeans,0.001,3,216.48918565710184,0.31958710000071733,7,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=7.txt
Synthetic-unequal,1,kmeans,0.001,3,362.82210708125353,0.2182249999987107,8,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=8.txt
Synthetic-unequal,1,kmeans,0.001,88,332.6644312653751,0.37813529999948514,9,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=9.txt
Synthetic-unequal,1,kmeans,0.001,3,202.2276447827477,0.28208839999933844,10,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=10.txt
Synthetic-unequal,1,kmeans,0.01,5,-2.4999999999995956e+16,0.223244100001466,1,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=1.txt
Synthetic-unequal,1,kmeans,0.01,3,312.757845088802,0.3099564999993163,2,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=2.txt
Synthetic-unequal,1,kmeans,0.01,5,-2.4999999999995916e+16,0.22928829999909794,3,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=3.txt
Synthetic-unequal,1,kmeans,0.01,3,191.85523627359197,0.22951220000140893,4,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=4.txt
Synthetic-unequal,1,kmeans,0.01,5,-2.4999999999995948e+16,0.32230709999930696,5,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=5.txt
Synthetic-unequal,1,kmeans,0.01,5,-2.4999999999995908e+16,0.23680899999999383,6,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=6.txt
Synthetic-unequal,1,kmeans,0.01,3,216.48918565710184,0.28437299999859533,7,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=7.txt
Synthetic-unequal,1,kmeans,0.01,3,362.82210973657016,0.2853790000008303,8,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=8.txt
Synthetic-unequal,1,kmeans,0.01,6,332.7336506737556,0.24272880000171426,9,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=9.txt
Synthetic-unequal,1,kmeans,0.01,3,202.2276447827477,0.326934099999562,10,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=10.txt
Synthetic-unequal,1,kmeans,0.1,6,-2.499999999999621e+16,0.2464258999989397,1,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=1.txt
Synthetic-unequal,1,kmeans,0.1,5,312.7581798585023,0.253577999999834,2,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=2.txt
Synthetic-unequal,1,kmeans,0.1,18,387.0914158269697,0.359571800001504,3,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=3.txt
Synthetic-unequal,1,kmeans,0.1,3,191.85523650120075,0.26427569999941625,4,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=4.txt
Synthetic-unequal,1,kmeans,0.1,14,352.6282800491824,0.320606700001008,5,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=5.txt
Synthetic-unequal,1,kmeans,0.1,5,-33766.929498647914,0.304392199999711,6,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=6.txt
Synthetic-unequal,1,kmeans,0.1,4,216.48918570340857,0.26065829999970447,7,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=7.txt
Synthetic-unequal,1,kmeans,0.1,9,362.82759802764645,0.3717725000005885,8,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=8.txt
Synthetic-unequal,1,kmeans,0.1,7,332.71385157617755,0.2911301000003732,9,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=9.txt
Synthetic-unequal,1,kmeans,0.1,3,202.22764480709716,0.25515620000078343,10,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=10.txt
Synthetic-unequal,1,kmeans,1.0,32,336.7107586204343,0.37291019999975106,1,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=1.txt
Synthetic-unequal,1,kmeans,1.0,17,312.76917148608925,0.2802609999998822,2,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=2.txt
Synthetic-unequal,1,kmeans,1.0,32,386.57524660893694,0.34529010000005655,3,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=3.txt
Synthetic-unequal,1,kmeans,1.0,9,191.85653663853043,0.3140492999991693,4,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=4.txt
Synthetic-unequal,1,kmeans,1.0,31,352.15618680697946,0.30931320000127016,5,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=5.txt
Synthetic-unequal,1,kmeans,1.0,39,368.1419784013052,0.3961025000007794,6,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=6.txt
Synthetic-unequal,1,kmeans,1.0,12,216.49057386566733,0.2881837999993877,7,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=7.txt
Synthetic-unequal,1,kmeans,1.0,30,362.8731897416918,0.312043600000834,8,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=8.txt
